place_name,feature,positive_count,negative_count,neutral_count,total_mentions,dominant_sentiment,average_confidence,sample_evidence,place_total_mentions,TF,doc_freq,IDF,TF_IDF,defining_score
Udawalawe National Park,Elephants,204,18,226,448,neutral,0.782,Definitely worth booking in advance and perhaps cost is a bit extra but it’s definitely worth it as he shows you everything that other guides miss and manages to find the best spots for the elephants!,2125,0.21082352941176472,33,1.6094379124341003,0.33930738106845976,0.26533837199553556
Udawalawe National Park,Wildlife,253,15,159,427,positive,0.793,Lahiru was very knowledgeable about the different animals around the park and took some amazing photos on my phone which I would not of been able to capture myself.,2125,0.20094117647058823,54,1.1169614273363062,0.22444354328122482,0.1779837298220113
Udawalawe National Park,Birds,133,6,168,307,neutral,0.772,"The main attraction here are the Elephants in the wild, we saw monkeys, lizards, deer and various birds.Don’t come with high expectations this ain’t Africa, but still everyone had a great time and cruising along on Safari jeep was fun for everyone.",2125,0.14447058823529413,40,1.4170660197866443,0.20472436144682343,0.1580472070369477
Udawalawe National Park,Local guide,252,6,76,334,positive,0.797,Really good tour of the safari park with the best guide.,2125,0.1571764705882353,66,0.9162907318741551,0.14401934326869073,0.11478341658514651
Udawalawe National Park,Leopards,6,1,24,31,neutral,0.757,"and lots of birds (pelicans, toucans, bee-eaters, peacocks, ...) and even the fresh trace of a leopard.",2125,0.014588235294117647,13,2.540996116439044,0.037068649228051934,0.028060967465635314
Unawatuna Beach,Beach,97,15,14,126,positive,0.818,"Wide, white sand beach with clear waters.",510,0.24705882352941178,64,0.9470623905409088,0.23398012001598925,0.1913957381730792
Unawatuna Beach,Sandy beach,19,3,11,33,positive,0.75,"Wide, white sand beach with clear waters.",510,0.06470588235294118,15,2.3978952727983707,0.15515792941636516,0.11636844706227387
Unawatuna Beach,Restaurants,35,1,22,58,positive,0.793,"and good restaurants such as the Happy Spice,",510,0.11372549019607843,49,1.214125175789954,0.1380769807761124,0.10949504575545715
Unawatuna Beach,Waves,17,4,7,28,positive,0.775,Good to swim with light waves.,510,0.054901960784313725,20,2.1102132003465894,0.11585484237196962,0.08978750283827645
Unawatuna Beach,Cafes,9,2,4,15,positive,0.805,so you can really set yourself up here to enjoy the whole day Beach front.Nice relaxed & chilled out cafes and beach restaurants couple of footsteps back from the beach.The whole area filled with back packers and a great mix of very interesting people from all walks of life!!We only came here,510,0.029411764705882353,15,2.3978952727983707,0.07052633155289326,0.05677369690007907
Uppuveli Beach,Beach,70,12,13,95,positive,0.815,Beach is clean.,294,0.3231292517006803,64,0.9470623905409088,0.3060235615693413,0.24940920267901315
Uppuveli Beach,Sandy beach,12,3,8,23,positive,0.769,A lovely beach made of soft white sand.,294,0.0782312925170068,15,2.3978952727983707,0.18759044651143716,0.1442570533672952
Uppuveli Beach,Restaurants,18,3,9,30,positive,0.806,"Such as other places in Sri Lanka, it smells sometimes the benzine, and some restaurants/places such as Fernando's bar are transformed to loud and noisy disco bar as from 7PM, with a boring beat sound and flashing multicolour lights polluting the whole beach and any",294,0.10204081632653061,49,1.214125175789954,0.1238903240601994,0.09985560119252072
Uppuveli Beach,Boat service,2,1,7,10,neutral,0.754,"Please be aware of the aggressive stray dogs between Uppuveli beach and Trincomalee beach.Me and my fiancé went for a walk near the fishing boats when 2 dogs started chasing us, barking and growling.",294,0.034013605442176874,9,2.908720896564361,0.09893608491715515,0.07459780802753499
Uppuveli Beach,Waves,5,1,4,10,positive,0.784,Came here in August and the sea was clear and calm enough for swimming (but be prepared to do a bit of wave jumping!) Currently this place is very under developed.,294,0.034013605442176874,20,2.1102132003465894,0.07177595919546223,0.05627235200924239
Victoria Park of Nuwara Eliya,Family friendliness,72,7,61,140,positive,0.758,"Visited March 15th, located nearer to town, nice one, there is a children's play area inside, my daughter enjoyed lot, we took some family photos, A good one for evening relaxing,",798,0.17543859649122806,89,0.6173091041684409,0.10829984283656857,0.08209128087011898
Victoria Park of Nuwara Eliya,Birds,23,3,23,49,positive,0.751,Some good sightings of migratory birds during the October - March season.,798,0.06140350877192982,40,1.4170660197866443,0.08701282577637288,0.06534663215805604
Victoria Park of Nuwara Eliya,Entrance fee,30,15,40,85,neutral,0.847,The entrance fee for foreign adults is 300 Sri Lankan Rupees per person and children got in for free.,798,0.10651629072681704,87,0.6400373552459969,0.06817440500740568,0.05774372104127261
Victoria Park of Nuwara Eliya,Ticket price,27,8,52,87,neutral,0.766,The entrance fee for foreign adults is 300 Sri Lankan Rupees per person and children got in for free.,798,0.10902255639097744,94,0.5626506916305767,0.061341616756717,0.046987678435645226
Victoria Park of Nuwara Eliya,Cleanliness,89,32,0,121,positive,0.882,"it is not very big park but very beautiful and clean place, very nice for children to play around.",798,0.15162907268170425,117,0.34377153910282454,0.05212575968852352,0.04597492004527774
Viharamahadevi Park,Family friendliness,114,7,97,218,positive,0.757,Kids have a little play zone too.There are some water features as well for the adventurous who want to play in the water (if allowed).A good location for photoshoots AND for some great tree shots when the light is good.During Cherry Blossom season even better.,1014,0.21499013806706113,89,0.6173091041684409,0.13271536953522692,0.10046553473816677
Viharamahadevi Park,Buddha statue,40,1,31,72,positive,0.813,"There you will find stunning trees, a pleasant view to a small lake, a statue of Buddha, and some options for snacks and drinks (a snack bar and the locals, who sell steamed corn, manioc, spicy treats etc).After a heavy week at work, tht is a good place to relax and blow your mind.",1014,0.07100591715976332,47,1.255797872190522,0.08916907968216725,0.07249446178160197
Viharamahadevi Park,Trail,26,0,39,65,neutral,0.763,Very beautiful park; well maintained; big enough for lengthy walks; big statue of Lord Buddha at one end makes for a peaceful sight; separate walking and cycling tracks,1014,0.0641025641025641,39,1.4423838277709342,0.09246050178018808,0.0705473628582835
Viharamahadevi Park,Sculptures,36,1,31,68,positive,0.787,"There you will find stunning trees, a pleasant view to a small lake, a statue of Buddha, and some options for snacks and drinks (a snack bar and the locals, who sell steamed corn, manioc, spicy treats etc).After a heavy week at work, tht is a good place to relax and blow your mind.",1014,0.0670611439842209,55,1.0986122886681098,0.07367419687320657,0.05798159293921357
Viharamahadevi Park,Museum,11,0,33,44,neutral,0.76,The park is across from the National Museum and is worth walking to.,1014,0.04339250493096647,36,1.5224265354444706,0.06606190094630839,0.05020704471919438
Visit Kanneliya Rain Forest,Waterfall,17,3,17,37,positive,0.791,Steep walks down to waterfalls,253,0.14624505928853754,24,1.927891643552635,0.2819446277132312,0.2230182005211659
Visit Kanneliya Rain Forest,Forest,30,3,21,54,positive,0.794,"But it does show a rain forest habitat, and our guide was pretty good at spotting assorted creatures and flora that were unique and unusual.",253,0.2134387351778656,51,1.1741198411762548,0.25060265384789626,0.19897850715522963
Visit Kanneliya Rain Forest,Leeches,0,18,2,20,negative,0.798,Only thing to be watchful is the leeches...they can be annoying and lots in the rainy season.,253,0.07905138339920949,8,3.0265039322207445,0.2392493227051972,0.19092095951874738
Visit Kanneliya Rain Forest,Local guide,14,2,18,34,neutral,0.757,"But it does show a rain forest habitat, and our guide was pretty good at spotting assorted creatures and flora that were unique and unusual.",253,0.13438735177865613,66,0.9162907318741551,0.12313788491589436,0.09321537888133204
Visit Kanneliya Rain Forest,Birds,11,2,7,20,positive,0.781,"Its also a good bird watching spot, for that you need to visit this place early in the morning, locals here arrange it on your demand.",253,0.07905138339920949,40,1.4170660197866443,0.1120210292321458,0.08748842383030588
Wasgamuwa National Park,Elephants,29,1,27,57,positive,0.786,It was great to see many numbers of elephants roaming around and checking you and your vehicle out to see whether you are a friend or an enemy!!,186,0.3064516129032258,33,1.6094379124341003,0.49321484413303074,0.38766686748856216
Wasgamuwa National Park,Birds,13,0,22,35,neutral,0.765,"The trip was very interesting saw many herds of wild elephants, spotted deer and,jackals many peacocks and peafowls ,storks, serpent eagles, bee eaters",186,0.1881720430107527,40,1.4170660197866443,0.26665220802436856,0.20398893913864197
Wasgamuwa National Park,Wildlife,10,3,21,34,neutral,0.774,You could see animals closer to the nature than some of the other Parks as Wasgamuwa is not that crowded by visitors probably due to the distance from Colombo.,186,0.1827956989247312,54,1.1169614273363062,0.20417574478190545,0.15803202646119482
Wasgamuwa National Park,River,8,0,6,14,positive,0.789,"On a good day...you will see many elephants, on a bad day....nothing.....take your food....if the river is calm....have a bath....protect your food from monkeys.....",186,0.07526881720430108,33,1.6094379124341003,0.12114048803267422,0.09557984505777996
Wasgamuwa National Park,Leopards,3,0,5,8,neutral,0.773,"Sep to March， beacuse it's rainy season.You can see Sri Lankan elephant，Samber deer，spotted deer， barking deer，jackal ,Sri lankan leopard ， sloth bear and some mammals also lots of birds too.Basically leopard & sloth bear sightings are rare but if you have luck you can see them.Wasgamuwa is popular for elephants and you",186,0.043010752688172046,13,2.540996116439044,0.10929015554576534,0.0844812902368766
Weherahena Buddhist Temple,Buddha statue,24,0,23,47,positive,0.805,This is a nice place with a huge Buddha statue in it....,228,0.20614035087719298,47,1.255797872190522,0.2588706140041866,0.20839084427337023
Weherahena Buddhist Temple,Paintings,18,0,12,30,positive,0.791,truly amazing place especially if you like to photograph ancient buddhist sculptures and incredibly old paintings of the,228,0.13157894736842105,29,1.7386496439141066,0.22876968998869823,0.18095682478106032
Weherahena Buddhist Temple,Temple,29,3,29,61,positive,0.781,locals were a bit aggressive in terms of soliciting money and donations; it seems a bit like a canival and not like a legitimate temple.,228,0.2675438596491228,76,0.7752121336142496,0.20740324627398782,0.16198193533998448
Weherahena Buddhist Temple,Sculptures,17,0,21,38,neutral,0.781,truly amazing place especially if you like to photograph ancient buddhist sculptures and incredibly old paintings of the,228,0.16666666666666666,55,1.0986122886681098,0.1831020481113516,0.1430026995749656
Weherahena Buddhist Temple,Murals,7,0,3,10,positive,0.818,They tell you the life of Buddha with beautiful murals.,228,0.043859649122807015,11,2.70805020110221,0.1187741316272899,0.09715723967112314
Weligama Beach,Beach,120,19,27,166,positive,0.815,Good beach area with plenty of space.,553,0.30018083182640143,64,0.9470623905409088,0.28428997618407026,0.23169633059001724
Weligama Beach,Sandy beach,19,5,14,38,positive,0.757,Beautiful sandy beach with plenty of activity,553,0.06871609403254973,15,2.3978952727983707,0.16477399704581933,0.12473391576368523
Weligama Beach,Food quality,14,2,4,20,positive,0.756,"A small amount of cafes operate in the evening on the beach for meals and drinks, which is a nice experience.",553,0.03616636528028933,16,2.3333567516607996,0.08438903260979384,0.06379810865300414
Weligama Beach,Restaurants,19,2,10,31,positive,0.8,"Took a day trip over from Mirissa, much calmer seas here, lots of surfers, had a great lunch at the catermaran truck restaurant parked on the seafront.",553,0.05605786618444846,49,1.214125175789954,0.0680612666356032,0.05444901330848256
Weligama Beach,Boat service,1,4,5,10,neutral,0.766,One end of the beach has pretty boats and emerald water - great photos.,553,0.018083182640144666,9,2.908720896564361,0.05259893122177869,0.04029078131588248
Wewurukannala Vihara,Buddha statue,31,2,33,66,neutral,0.799,"And of course a great view from top of Buddha statue, u can see so far.",409,0.16136919315403422,47,1.255797872190522,0.20264708939993753,0.1619150244305501
