place_name,feature,positive_count,negative_count,neutral_count,total_mentions,dominant_sentiment,average_confidence,sample_evidence
Uppuveli Beach,Weather condition,0,6,0,6,negative,0.747,"Great spot after a long ride, lovely beach but bloody hot!"
Uppuveli Beach,Whales,1,0,3,4,neutral,0.765,"Was a little quiet but suited us, this place has a good mix of locals and tourists mainly from Europe.Went Whale watching, snorkeling and generally, swam, ate, drank, volleyball and soaked up the beach music around Fernandos and the surrounding restaurants.Good vibe beach side for a couple of days and than moved on."
Victoria Park of Nuwara Eliya,Accessibility,1,0,0,1,positive,0.84,"Unfortunately only accessible through the park, meaning that we had to buy a 300 rps ticket."
Victoria Park of Nuwara Eliya,Accommodation,6,0,8,14,neutral,0.774,"dont go on weekends,it was very near to our hotel.enjoyed a quiet long walk here on a mid week day.it was comparetively cheaper than other tourist attracrions for foriegners"
Victoria Park of Nuwara Eliya,Ancient ruins,0,0,1,1,neutral,0.74,The visitors seem to be thrashing the place too much which is a really sad site to see and simply ruins the whole landscape.
Victoria Park of Nuwara Eliya,Birds,23,3,23,49,positive,0.751,Some good sightings of migratory birds during the October - March season.
Victoria Park of Nuwara Eliya,Boat service,2,0,1,3,positive,0.753,"Has an adequately well maintained Children park with makeshift (and safe) ferry's wheel, a small motored train with its own track and passenger carriages - Adults too can use it!!"
Victoria Park of Nuwara Eliya,Bridge,3,0,1,4,positive,0.805,A bit small but there is an old small bridge where can catch good picture.
Victoria Park of Nuwara Eliya,Cafes,7,1,8,16,neutral,0.715,"Nice, only if they provide a good coffee shop to enjoy with the nice view."
Victoria Park of Nuwara Eliya,Cleanliness,89,32,0,121,positive,0.882,"it is not very big park but very beautiful and clean place, very nice for children to play around."
Victoria Park of Nuwara Eliya,Colonial architecture,5,0,3,8,positive,0.792,I guess during the english colonial time the park was amazing - but this is a long time ago
Victoria Park of Nuwara Eliya,Crowdedness,2,16,2,20,negative,0.81,"It has a children's park tucked away in one corner and a pond with an island, fishes, birds - it is packed."
Victoria Park of Nuwara Eliya,Elephants,0,0,2,2,neutral,0.74,"All children below 12 years of age must be accompanied by an adult.This is a pretty large park, full of trees, flowerbeds, even topiary—bushes shaped into elephants, rabbits, and other creatures."
Victoria Park of Nuwara Eliya,Entrance fee,30,15,40,85,neutral,0.847,The entrance fee for foreign adults is 300 Sri Lankan Rupees per person and children got in for free.
Victoria Park of Nuwara Eliya,Family friendliness,72,7,61,140,positive,0.758,"Visited March 15th, located nearer to town, nice one, there is a children's play area inside, my daughter enjoyed lot, we took some family photos, A good one for evening relaxing,"
Victoria Park of Nuwara Eliya,Food quality,3,2,8,13,neutral,0.698,"The stream running through the park (the Nanu Oya) was full of rotting food wrappers and plastic bottles, needless to say we didn't see anything living in these waterways.And the saddest thing is that there are litter bins provided in many points in the park.I'm"
Victoria Park of Nuwara Eliya,Forest,0,2,1,3,negative,0.78,We also followed the stream and walked through woodland and here there is rubbish galore.
Victoria Park of Nuwara Eliya,Guided tours,2,0,1,3,positive,0.833,The thing which made thus such a brilliant experience was only that the Gardener Tony started chatting to us and basically gave us a free guided tour telling us about each flower.
Victoria Park of Nuwara Eliya,Information boards,0,0,2,2,neutral,0.76,No brochure at the entrance for them as well.
Victoria Park of Nuwara Eliya,Lake,5,0,1,6,positive,0.723,It's a pleasant place to take some short eats for a picnic but we preferred Gregory Lake as a child-friendly destination.
Victoria Park of Nuwara Eliya,Leopards,0,0,2,2,neutral,0.74,"We saw a leopard, elephants, many buffalo, deers, crocodiles, peacocks and other."
Victoria Park of Nuwara Eliya,Local guide,0,1,3,4,neutral,0.718,"I had planned to visit this park after reading about it online, but when I arrived in Nuwara Eliya, my guide told me that other tourists had complained that it was poorly maintained and that I'd be wasting my money paying the entrance fee, thus I didn't bother."
Victoria Park of Nuwara Eliya,Market,2,0,3,5,neutral,0.78,"After days of travel in and out of the van, stopping for the afternoon in Victoria park was a god send travelling with two small children, as it was also new years period there were also a great deal of stalls and markets around."
Victoria Park of Nuwara Eliya,Mountain,6,1,4,11,positive,0.764,Well worth the time to visit and relax in the crisp clean air of the mountains.
Victoria Park of Nuwara Eliya,Museum,8,0,14,22,neutral,0.764,Queen Elizabeth also visited the park during her honeymoon and the small museum in the park is small but has some nice old pictures of the town with all the history.
Victoria Park of Nuwara Eliya,Noise level,0,7,0,7,negative,0.8,Ok for 300RsLike any other park and if you have a book to keep you company it would be greatKids running around so expect noise from kids and parents running behind them
Victoria Park of Nuwara Eliya,Parking,2,0,4,6,neutral,0.787,A good place to have a extra time to spend in the town so have fun with the flowers and the bird watching inside the parking
Victoria Park of Nuwara Eliya,Peacefulness,47,0,0,47,positive,0.802,nice and calm place.great to staying in relax.
Victoria Park of Nuwara Eliya,Public transport access,5,1,7,13,neutral,0.703,The park is located right next to the bus stand and is relatively small but looks amazing.
Victoria Park of Nuwara Eliya,Restaurants,3,0,3,6,positive,0.77,Near entrance have small restaurant and toilet.Sri Lankan people is very friendly.
Victoria Park of Nuwara Eliya,River,0,12,6,18,negative,0.791,"The stream running through the park (the Nanu Oya) was full of rotting food wrappers and plastic bottles, needless to say we didn't see anything living in these waterways.And the saddest thing is"
Victoria Park of Nuwara Eliya,Road access,1,0,5,6,neutral,0.662,"The beautiful flowers, the huge trees that gives its green, and the walkways, Now at presented its upgraded with paved roads, and there is an entrance fees, when we were kids we used to cross the park after school, and play around the grasslands."
Victoria Park of Nuwara Eliya,Safety,6,1,2,9,positive,0.804,Also has security guards.
Victoria Park of Nuwara Eliya,Scenic view,18,2,7,27,positive,0.8,I spent a pleasant morning there meandering along the paths and enjoying the flowers and landscape.
Victoria Park of Nuwara Eliya,Sculptures,1,0,1,2,positive,0.77,"Well maintained, lots of flowers, statues, different birds."
Victoria Park of Nuwara Eliya,Service quality,4,0,3,7,positive,0.774,Charming English style park well maintained by an army of local staff.
Victoria Park of Nuwara Eliya,Shops,2,1,4,7,neutral,0.703,"Nice, only if they provide a good coffee shop to enjoy with the nice view."
Victoria Park of Nuwara Eliya,Signage,3,2,3,8,positive,0.752,"A sign board inside reads ""Please behave decently"".Interpretation is not difficult to fathom with young couples around."
Victoria Park of Nuwara Eliya,Souvenir stalls,4,0,1,5,positive,0.804,Out side the park and along the pavement you will find many stalls it is interesting to take a look but of course not to buy.
Victoria Park of Nuwara Eliya,Stairs,0,1,2,3,neutral,0.76,However I’d suggest watching closely if you have toddlers as stairs are steep and there are many opportunities to fall.
Victoria Park of Nuwara Eliya,Strong current,0,0,1,1,neutral,0.74,I understand it is kept green for a reason but it has to go beyond its current state of boredom.
Victoria Park of Nuwara Eliya,Stupa,0,0,1,1,neutral,0.74,"It is wastage of time, better to sit quite in any stupa."
Victoria Park of Nuwara Eliya,Tea plantation,0,0,2,2,neutral,0.78,Pretty gardens and make for a relaxing stroll but the hills and tea plantations outweigh it in beauty.
Victoria Park of Nuwara Eliya,Ticket price,27,8,52,87,neutral,0.766,The entrance fee for foreign adults is 300 Sri Lankan Rupees per person and children got in for free.
Victoria Park of Nuwara Eliya,Toilets,3,2,10,15,neutral,0.768,Near entrance have small restaurant and toilet.Sri Lankan people is very friendly.
Victoria Park of Nuwara Eliya,Trail,8,0,5,13,positive,0.774,I spent a pleasant morning there meandering along the paths and enjoying the flowers and landscape.
Victoria Park of Nuwara Eliya,Value for money,27,17,0,44,positive,0.837,"Though it is very expensive ( comapared to locals ) for foreigners, its worth every penny.."
Victoria Park of Nuwara Eliya,Waterfall,0,0,1,1,neutral,0.74,The return walk passes the scenic Baker's Falls.
Victoria Park of Nuwara Eliya,Weather condition,11,13,0,24,negative,0.8,"Even though it was drizzling with rain it was still very pleasant to stroll around these well maintained gardens, met some locals and had a chat with them and enjoyed their company and information."
Victoria Park of Nuwara Eliya,Wildlife,2,0,1,3,positive,0.793,"Early morning visits are best, both to see the wildlife and to view World's End before mists close in during the later part of the morning.One of the distinctive features of Nuwara Eliya's countryside is the widespread growing of vegetables, fruit and flowers usually associated with temperate Europe."
Viharamahadevi Park,Accessibility,5,0,0,5,positive,0.88,"There are whole lot activities kids can do here: swings, rides, toy train, boating, etc...This is the only place I've seen which has swing for kids in wheelchair."
Viharamahadevi Park,Accommodation,4,0,5,9,neutral,0.771,"Our tuc tuc driver Ravi took us here on our tour around the city (Ravi is based outside the galle face hotel, has been for 15 years, lovely and friendly and won't rip you off) watch out for the head Gardner, he will collar you and show you all the interesting trees and flowers which are good"
Viharamahadevi Park,Beach,0,0,1,1,neutral,0.74,She sailed down the South coast and married the King of Ruhuna.
Viharamahadevi Park,Birds,7,3,11,21,neutral,0.77,"Evening stroll, smell the grass, breathe the fresh air and take in the chirping birds - all rolled into one in the midst of the hustle bustle n traffic....."
Viharamahadevi Park,Boat service,7,0,13,20,neutral,0.719,"This is the best place in Colombo city, if you want to relaxed or read a book in laser near the big tree :-) .In addition to that, kids can do horse (pony) ride, enjoy wet water playground, or have a ride with foot paddling boat."
Viharamahadevi Park,Bridge,3,0,11,14,neutral,0.761,"sleek and pleasant, mostly made of wood and concrete.The most popular attraction at the park is the lake and the woody suspension bridge above it."
